5376,Alpine Linux,Bug,"",New,Normal,wget can verify certificate only if openssl-dev is installed and uninstalled,Rares Vernica,Timo Teräs,04/07/2016 05:15 PM,"","",04/05/2016,"","","",0,04/05/2016 09:10 PM,"","",3.3.0
5364,Alpine Linux,Bug,"",New,Normal,calcurses fails with internal error,Klemens Nanni,"",04/03/2016 09:20 PM,Package request,"",04/03/2016,"","","",0,04/03/2016 09:20 PM,"","",3.3.3
5363,Alpine Linux,Bug,"",New,Normal,"$TERMINFO is not set, visual glitches in curses-based applications",Klemens Nanni,"",04/29/2016 02:18 AM,"","",04/03/2016,"","","",0,04/03/2016 09:17 PM,"","",3.3.3
5362,Alpine Package Keeper,Bug,"",New,Normal,Booting from a fully encrypted disk requires four incorrect passphrase attempts,Klemens Nanni,"",04/03/2016 08:19 PM,"","",04/03/2016,"","","",0,04/03/2016 08:19 PM,"","",""
5361,Alpine Linux,Bug,"",New,Normal,armhf package was committed but over 4 weeks and still not built,Jared Schwendeman,Timo Teräs,04/03/2016 09:34 PM,"",3.3.4,04/02/2016,"","","",0,04/02/2016 02:46 AM,"","",3.3.3
5359,Alpine Linux,Bug,"",New,Normal,Boot hangs with NVIDIA Optimus,Philipp Adolf,"",04/01/2016 05:51 PM,"","",04/01/2016,"","","",0,04/01/2016 05:51 PM,"","",3.3.3
5358,Alpine Linux,Bug,"",New,Normal,Alpine edge version has problems with libwepb as constraint,Onni Hakala,"",04/01/2016 06:31 AM,"","",04/01/2016,"","","",0,04/01/2016 06:31 AM,"","",
5353,Alpine Linux,Bug,5347,Closed,Normal,[3.0] kamailio: SEAS Module Heap overflow (CVE-2016-2385),Alicha CH,Nathan Angelacos,04/12/2016 08:25 AM,Security,3.0.7,03/30/2016,"","","",100,03/30/2016 09:04 AM,04/12/2016 08:25 AM,"",
5352,Alpine Linux,Bug,5347,Closed,Normal,[3.1] kamailio: SEAS Module Heap overflow (CVE-2016-2385),Alicha CH,Nathan Angelacos,04/12/2016 08:25 AM,Security,3.1.5,03/30/2016,"","","",100,03/30/2016 09:02 AM,04/12/2016 08:25 AM,"",
5351,Alpine Linux,Bug,5347,Closed,Normal,[3.2] kamailio: SEAS Module Heap overflow (CVE-2016-2385),Alicha CH,Nathan Angelacos,04/12/2016 08:25 AM,Security,3.2.4,03/30/2016,"","","",100,03/30/2016 09:02 AM,04/12/2016 08:25 AM,"",
5350,Alpine Linux,Bug,5347,Closed,Normal,[3.3] kamailio: SEAS Module Heap overflow (CVE-2016-2385),Alicha CH,Nathan Angelacos,04/12/2016 08:25 AM,Security,3.3.4,03/30/2016,"","","",100,03/30/2016 09:01 AM,04/12/2016 08:25 AM,"",
5349,Alpine Linux,Bug,"",New,Normal,xen dom0: qemu-system-i386 Segmentation fault,Cloudee Huang,"",04/01/2016 03:55 AM,"","",03/30/2016,"","","",0,03/30/2016 08:59 AM,"","",3.3.3
5348,Alpine Linux,Bug,5347,Closed,Normal,[3.4] kamailio: SEAS Module Heap overflow (CVE-2016-2385),Alicha CH,Nathan Angelacos,04/12/2016 08:25 AM,Security,3.4.0,03/30/2016,"","","",100,03/30/2016 08:49 AM,04/12/2016 08:25 AM,"",
5347,Alpine Linux,Bug,"",Closed,Normal,kamailio: SEAS Module Heap overflow (CVE-2016-2385),Alicha CH,Nathan Angelacos,04/12/2016 08:25 AM,Security,"",03/30/2016,"","",0.00,100,03/30/2016 08:48 AM,04/12/2016 08:25 AM,"",
5346,Alpine Linux,Bug,"",New,Normal,Version 3.3.3 does not boot on Raspberry Pi Zero,Gerald Pape,"",03/29/2016 10:42 AM,"","",03/29/2016,"","","",0,03/29/2016 10:42 AM,"","",3.3.3
5345,Alpine Linux,Bug,5340,Closed,Normal,[3.0] quagga: stack-based buffer overflow vulnerability (CVE-2016-2342),Alicha CH,Natanael Copa,04/12/2016 08:58 AM,Security,3.0.7,03/29/2016,"","","",100,03/29/2016 09:44 AM,04/12/2016 08:58 AM,"",
5344,Alpine Linux,Bug,5340,Closed,Normal,[3.1] quagga: stack-based buffer overflow vulnerability (CVE-2016-2342),Alicha CH,Natanael Copa,04/12/2016 08:58 AM,Security,3.1.5,03/29/2016,"","","",100,03/29/2016 09:43 AM,04/12/2016 08:58 AM,"",
5343,Alpine Linux,Bug,5340,Closed,Normal,[3.2] quagga: stack-based buffer overflow vulnerability (CVE-2016-2342),Alicha CH,Natanael Copa,04/12/2016 08:58 AM,Security,3.2.4,03/29/2016,"","","",100,03/29/2016 09:42 AM,04/12/2016 08:58 AM,"",
5342,Alpine Linux,Bug,5340,Closed,Normal,[3.3] quagga: stack-based buffer overflow vulnerability (CVE-2016-2342),Alicha CH,Natanael Copa,04/12/2016 08:58 AM,Security,3.3.4,03/29/2016,"","","",100,03/29/2016 09:41 AM,04/12/2016 08:58 AM,"",
5341,Alpine Linux,Bug,5340,Closed,Normal,[3.4] quagga: stack-based buffer overflow vulnerability (CVE-2016-2342),Alicha CH,Natanael Copa,04/12/2016 08:58 AM,Security,3.4.0,03/29/2016,"","","",100,03/29/2016 09:41 AM,04/12/2016 08:58 AM,"",
5340,Alpine Linux,Bug,"",Closed,Normal,quagga: stack-based buffer overflow vulnerability (CVE-2016-2342),Alicha CH,Natanael Copa,04/12/2016 08:58 AM,Security,"",03/29/2016,"","",0.00,100,03/29/2016 09:39 AM,04/12/2016 08:58 AM,"",
5339,Alpine Linux,Bug,5336,Closed,Normal,[3.1] openvswitch: MPLS buffer overflow vulnerabilities (CVE-2016-2074),Alicha CH,"",04/12/2016 02:07 PM,Security,3.1.5,03/29/2016,"","","",100,03/29/2016 09:18 AM,04/12/2016 02:07 PM,"",
5338,Alpine Linux,Bug,5336,Closed,Normal,[3.2] openvswitch: MPLS buffer overflow vulnerabilities (CVE-2016-2074),Alicha CH,"",04/12/2016 02:07 PM,Security,3.2.4,03/29/2016,"","","",100,03/29/2016 09:16 AM,04/12/2016 02:07 PM,"",
5337,Alpine Linux,Bug,5336,Closed,Normal,[3.3] openvswitch: MPLS buffer overflow vulnerabilities (CVE-2016-2074),Alicha CH,"",04/12/2016 02:07 PM,Security,3.3.4,03/29/2016,"","","",100,03/29/2016 09:15 AM,04/12/2016 02:07 PM,"",
5336,Alpine Linux,Bug,"",Closed,Normal,openvswitch: MPLS buffer overflow vulnerabilities (CVE-2016-2074),Alicha CH,"",04/12/2016 02:07 PM,Security,"",03/29/2016,"","",0.00,100,03/29/2016 09:13 AM,04/12/2016 02:07 PM,"",
5335,Alpine Linux,Bug,"",Resolved,Normal,[bug] libpoppler issue,Daniel Simon,"",04/06/2016 07:47 AM,"",3.3.4,03/28/2016,"","","",0,03/28/2016 05:48 PM,"","",
5334,Alpine Linux,Bug,"",New,Normal,gcc error on ffmpeg 3,Carlo Landmeter,Natanael Copa,03/29/2016 02:32 PM,Toolchain,"",03/27/2016,"","","",0,03/27/2016 08:09 AM,"","",3.4.0
5333,Alpine Linux,Bug,"",Feedback,Normal,php7-fpm is missing,Jesús García Crespo,Timo Teräs,04/07/2016 04:51 AM,Aports,"",03/26/2016,"","","",0,03/26/2016 10:45 PM,"","",
5332,Alpine Linux,Bug,"",New,High,Single User mode should mount root,Florian Heigl,"",03/26/2016 08:16 AM,"","",03/26/2016,"","","",0,03/26/2016 07:54 AM,"","",
5331,Alpine Linux,Bug,5327,Closed,Normal,[3.1] perl-PathTools: Taint propagation flaw in canonpath() (CVE-2015-8607),Alicha CH,Francesco Colista,04/12/2016 02:05 PM,Security,3.1.5,03/25/2016,"","","",100,03/25/2016 02:35 PM,04/12/2016 02:05 PM,"",
5330,Alpine Linux,Bug,5327,Closed,Normal,[3.2] perl-PathTools: Taint propagation flaw in canonpath() (CVE-2015-8607),Alicha CH,Francesco Colista,04/12/2016 02:05 PM,Security,3.2.4,03/25/2016,"","","",100,03/25/2016 02:35 PM,04/12/2016 02:05 PM,"",
5329,Alpine Linux,Bug,5327,Closed,Normal,[3.3] perl-PathTools: Taint propagation flaw in canonpath() (CVE-2015-8607),Alicha CH,Francesco Colista,04/12/2016 02:05 PM,Security,3.3.4,03/25/2016,"","","",100,03/25/2016 02:33 PM,04/12/2016 02:05 PM,"",
5328,Alpine Linux,Bug,5327,Closed,Normal,[3.4] perl-PathTools: Taint propagation flaw in canonpath() (CVE-2015-8607),Alicha CH,Francesco Colista,04/12/2016 02:05 PM,Security,3.4.0,03/25/2016,"","","",100,03/25/2016 02:32 PM,04/12/2016 02:05 PM,"",
5327,Alpine Linux,Bug,"",Closed,Normal,perl-PathTools: Taint propagation flaw in canonpath() (CVE-2015-8607),Alicha CH,Francesco Colista,04/12/2016 02:05 PM,Security,"",03/25/2016,"","",0.00,100,03/25/2016 02:30 PM,04/12/2016 02:05 PM,"",
5326,Alpine Linux,Bug,"",Resolved,Normal,"Minor issue, acf-openssh",Chris Spillane,Ted Trask,04/27/2016 08:18 PM,ACF,3.3.4,03/23/2016,"","","",100,03/23/2016 12:34 PM,"","","3.2.3, 3.2.4, 3.3.1, 3.3.2, 3.3.3, 3.3.4, 3.2.0, 3.3.0, 3.2.1, 3.2.2"
5325,Alpine Linux,Bug,5321,Closed,Normal,"[3.0] nss: security issues (CVE-2016-1950, CVE-2016-1979)",Alicha CH,Natanael Copa,04/12/2016 09:50 AM,Security,3.0.7,03/23/2016,"","","",100,03/23/2016 12:30 PM,04/12/2016 09:50 AM,"",
5324,Alpine Linux,Bug,5321,Closed,Normal,"[3.1] nss: security issues (CVE-2016-1950, CVE-2016-1979)",Alicha CH,Natanael Copa,04/12/2016 09:50 AM,Security,3.1.5,03/23/2016,"","","",100,03/23/2016 12:30 PM,04/12/2016 09:50 AM,"",
5323,Alpine Linux,Bug,5321,Closed,Normal,"[3.2] nss: security issues (CVE-2016-1950, CVE-2016-1979)",Alicha CH,Natanael Copa,04/12/2016 09:50 AM,Security,3.2.4,03/23/2016,"","","",100,03/23/2016 12:29 PM,04/12/2016 09:50 AM,"",
5322,Alpine Linux,Bug,5321,Closed,Normal,"[3.3] nss: security issues (CVE-2016-1950, CVE-2016-1979)",Alicha CH,Natanael Copa,04/12/2016 09:50 AM,Security,3.3.3,03/23/2016,"","","",100,03/23/2016 12:28 PM,04/12/2016 09:50 AM,"",
5321,Alpine Linux,Bug,"",Closed,Normal,"nss: security issues (CVE-2016-1950, CVE-2016-1979)",Alicha CH,Natanael Copa,04/12/2016 09:50 AM,Security,"",03/23/2016,"","",0.00,100,03/23/2016 12:27 PM,04/12/2016 09:50 AM,"",
5320,Alpine Linux,Bug,"",Resolved,Normal,ClamAV - a couple of issues,Chris Spillane,"",04/18/2016 07:56 AM,"",3.3.4,03/23/2016,"","","",100,03/23/2016 12:19 PM,"","",3.3.2
5313,Alpine Linux,Bug,"",New,Normal,apk add -u doesn't update musl,Steffen Nurpmeso,Natanael Copa,03/23/2016 12:21 PM,Base libraries,"",03/23/2016,"","","",0,03/23/2016 10:52 AM,"","",3.4.0
5300,Alpine Linux,Bug,"",New,Normal,"On edge: ""apk add -u git"" auto-updated busybox.  And not busybox-suid.",Steffen Nurpmeso,Natanael Copa,03/21/2016 12:00 PM,Aports,"",03/21/2016,"","","",0,03/21/2016 12:00 PM,"","",3.4.0
5299,Alpine Linux,Bug,"",Resolved,Normal,mongodb install issues,Bogdan Dumitru,"",04/04/2016 08:44 AM,Aports,"",03/20/2016,"","","",0,03/20/2016 10:52 PM,"","",
5298,Alpine Linux,Bug,"",Resolved,Normal,Owncloud missing in 3.3.2 - x86-64 repository,Thomas Renard,"",03/20/2016 06:20 PM,"","",03/20/2016,"","","",100,03/20/2016 01:32 PM,"","",3.3.2
5297,Alpine Linux,Bug,"",New,High,[Raspberry Pi3] Please add support for Wireless/Bluetooth - bcm43438,Ray Davis,Timo Teräs,03/24/2016 01:28 PM,Kernel,3.3.4,03/20/2016,"","","",0,03/20/2016 09:48 AM,"","",3.3.2
5288,Alpine Linux,Bug,5285,Closed,Normal,[3.0] openssh: missing sanitisation of input for X11 forwarding (CVE-2016-3115),Alicha CH,Natanael Copa,03/23/2016 10:48 AM,Security,3.0.7,03/18/2016,"","","",100,03/18/2016 02:17 PM,03/23/2016 10:48 AM,"",
5287,Alpine Linux,Bug,5285,Closed,Normal,[3.1] openssh: missing sanitisation of input for X11 forwarding (CVE-2016-3115),Alicha CH,Natanael Copa,03/23/2016 10:48 AM,Security,3.1.5,03/18/2016,"","","",100,03/18/2016 02:16 PM,03/23/2016 10:48 AM,"",
5286,Alpine Linux,Bug,5285,Closed,Normal,[3.2] openssh: missing sanitisation of input for X11 forwarding (CVE-2016-3115),Alicha CH,Natanael Copa,03/23/2016 10:48 AM,Security,3.2.4,03/18/2016,"","","",100,03/18/2016 02:16 PM,03/23/2016 10:48 AM,"",
5285,Alpine Linux,Bug,"",Closed,Normal,openssh: missing sanitisation of input for X11 forwarding (CVE-2016-3115),Alicha CH,Natanael Copa,03/23/2016 10:48 AM,Security,"",03/18/2016,"","",0.00,100,03/18/2016 02:14 PM,03/23/2016 10:48 AM,"",
5284,Alpine Linux,Bug,"",Closed,Normal,Owncloud: Needs 8.2.x interim to upgrade from 8.1.x to 9.0.x,Thomas Renard,"",03/21/2016 10:04 AM,Package request,"",03/18/2016,"","","",0,03/18/2016 12:01 PM,03/21/2016 10:04 AM,"","3.3.1, 3.3.2"
5283,Alpine Linux,Bug,"",New,Normal,apkovl option on local fs ignored,jkk jkk88,"",03/17/2016 09:54 AM,"","",03/17/2016,"","","",0,03/17/2016 08:12 AM,"","",
5282,Alpine Linux,Bug,"",Closed,High,ncftp 3.2.5r5 broken,Martin Lathoud,Timo Teräs,03/24/2016 08:22 AM,"",3.3.3,03/16/2016,"","","",100,03/16/2016 03:22 PM,03/24/2016 08:22 AM,"",3.3.1
5270,Alpine Linux,Bug,"",Closed,Normal,sphinx package missing,Karl Klepper,Francesco Colista,03/14/2016 04:45 PM,"","",03/14/2016,"","","",0,03/14/2016 11:08 AM,03/14/2016 04:45 PM,"",
5269,Alpine Linux,Bug,"",Rejected,Normal,(no subject),Anonymous,"",03/14/2016 02:59 PM,"","",03/14/2016,"","","",0,03/14/2016 09:50 AM,03/14/2016 02:59 PM,"",
5268,Alpine Linux,Bug,"",New,Low,request: provide signed ppd files?,Z. G.,"",03/13/2016 07:27 PM,Package request,3.4.0,03/13/2016,"","","",0,03/13/2016 07:27 PM,"","",
5267,Alpine Linux,Bug,"",New,Normal,post-install step missing for foomatic-db-engine (rc-service cupsd restart),Z. G.,Natanael Copa,03/13/2016 06:59 PM,Aports,"",03/13/2016,"","","",0,03/13/2016 06:59 PM,"","",3.3.2
5266,Alpine Linux,Bug,"",Rejected,Normal,Shipment delivery problem #00000829286,Anonymous,"",03/14/2016 02:59 PM,"","",03/13/2016,"","","",0,03/13/2016 06:01 PM,03/14/2016 02:59 PM,"",
5265,Alpine Linux,Bug,"",New,Normal,Request - ipop-tincan for Alpine Linux,Giuliano Renzi,"",03/12/2016 10:31 PM,Package request,"",03/12/2016,"","","",0,03/12/2016 10:31 PM,"","",3.3.2
5264,Alpine Linux,Bug,"",New,Normal,Applying fix for issue #4512 to python 3,Raphael Goyran,"",04/20/2016 01:58 PM,"","",03/12/2016,"","","",0,03/12/2016 07:22 PM,"","Related to #5219, Related to #4512",3.3.2
5263,Alpine Linux,Bug,"",New,High,grossd doesn't work for - only me?,Steffen Nurpmeso,Natanael Copa,03/12/2016 03:56 PM,Aports,"",03/12/2016,"","","",0,03/12/2016 03:56 PM,"","",3.3.1
5262,Alpine Linux,Bug,"",New,Normal,Prosody LuaSec not found,Pawe? Kozubal,"",03/12/2016 04:55 PM,"","",03/12/2016,"","","",0,03/12/2016 02:18 PM,"","",
5261,Alpine Linux,Bug,"",Closed,High,ulogd crashes,Daniele Coli',"",03/18/2016 09:59 AM,"",3.3.2,03/11/2016,"","","",100,03/11/2016 04:46 PM,03/18/2016 09:59 AM,"",3.3.0
5260,Alpine Linux,Bug,"",Resolved,Normal,syslog-ng: Add Redis support,Paolo Insogna,"",03/14/2016 01:16 PM,"","",03/10/2016,"","","",0,03/10/2016 03:24 PM,"","",
5254,Alpine Linux,Bug,5249,Closed,Normal,[3.0] putty: old-style scp downloads may allow remote code execution (CVE-2016-2563),Alicha CH,Jeff Bilyk,03/14/2016 11:42 AM,Security,3.0.7,03/10/2016,"","","",100,03/10/2016 02:26 PM,03/14/2016 11:42 AM,"",
5253,Alpine Linux,Bug,5249,Closed,Normal,[3.1] putty: old-style scp downloads may allow remote code execution (CVE-2016-2563),Alicha CH,Jeff Bilyk,03/14/2016 11:42 AM,Security,3.1.5,03/10/2016,"","","",100,03/10/2016 02:25 PM,03/14/2016 11:42 AM,"",
5252,Alpine Linux,Bug,5249,Closed,Normal,[3.2] putty: old-style scp downloads may allow remote code execution (CVE-2016-2563),Alicha CH,Jeff Bilyk,03/14/2016 11:42 AM,Security,3.2.4,03/10/2016,"","","",100,03/10/2016 02:24 PM,03/14/2016 11:42 AM,"",
5251,Alpine Linux,Bug,5249,Closed,Normal,[3.3] putty: old-style scp downloads may allow remote code execution (CVE-2016-2563),Alicha CH,Jeff Bilyk,03/14/2016 11:42 AM,Security,3.3.2,03/10/2016,"","","",100,03/10/2016 02:23 PM,03/14/2016 11:42 AM,"",
5250,Alpine Linux,Bug,5249,Closed,Normal,[3.4] putty: old-style scp downloads may allow remote code execution (CVE-2016-2563),Alicha CH,Jeff Bilyk,03/14/2016 11:42 AM,Security,3.4.0,03/10/2016,"","","",100,03/10/2016 02:23 PM,03/14/2016 11:42 AM,"",
5249,Alpine Linux,Bug,"",Closed,Normal,putty: old-style scp downloads may allow remote code execution (CVE-2016-2563),Alicha CH,Jeff Bilyk,03/14/2016 11:42 AM,Security,"",03/10/2016,"","",0.00,100,03/10/2016 02:22 PM,03/14/2016 11:42 AM,"",
5248,Alpine Linux,Bug,"",Rejected,Normal,"Courier was unable to deliver the parcel, ID000571158",Anonymous,"",03/10/2016 02:14 PM,"","",03/10/2016,"","","",0,03/10/2016 11:46 AM,03/10/2016 02:14 PM,"",
5247,Alpine Linux,Bug,5242,Closed,Normal,"[3.0] bind: Multiple issues (CVE-2016-1285, CVE-2016-1286, CVE-2016-2088)",Alicha CH,Natanael Copa,03/14/2016 11:40 AM,Security,3.0.7,03/10/2016,"","","",100,03/10/2016 11:46 AM,03/14/2016 11:40 AM,"",
5246,Alpine Linux,Bug,5242,Closed,Normal,"[3.1] bind: Multiple issues (CVE-2016-1285, CVE-2016-1286, CVE-2016-2088)",Alicha CH,Natanael Copa,03/14/2016 11:40 AM,Security,3.1.5,03/10/2016,"","","",100,03/10/2016 11:45 AM,03/14/2016 11:40 AM,"",
5245,Alpine Linux,Bug,5242,Closed,Normal,"[3.2] bind: Multiple issues (CVE-2016-1285, CVE-2016-1286, CVE-2016-2088)",Alicha CH,Natanael Copa,03/14/2016 11:40 AM,Security,3.2.4,03/10/2016,"","","",100,03/10/2016 11:45 AM,03/14/2016 11:40 AM,"",
5244,Alpine Linux,Bug,5242,Closed,Normal,"[3.3] bind: Multiple issues (CVE-2016-1285, CVE-2016-1286, CVE-2016-2088)",Alicha CH,Natanael Copa,03/14/2016 11:40 AM,Security,3.3.2,03/10/2016,"","","",100,03/10/2016 11:44 AM,03/14/2016 11:40 AM,"",
5243,Alpine Linux,Bug,5242,Closed,Normal,"[3.4] bind: Multiple issues (CVE-2016-1285, CVE-2016-1286, CVE-2016-2088)",Alicha CH,Natanael Copa,03/14/2016 11:40 AM,Security,3.4.0,03/10/2016,"","","",100,03/10/2016 11:44 AM,03/14/2016 11:40 AM,"",
5242,Alpine Linux,Bug,"",Closed,Normal,"bind: Multiple issues (CVE-2016-1285, CVE-2016-1286, CVE-2016-2088)",Alicha CH,Natanael Copa,03/14/2016 11:40 AM,Security,"",03/10/2016,"","",0.00,100,03/10/2016 11:43 AM,03/14/2016 11:40 AM,"",
5239,Alpine Linux,Bug,5237,Closed,Normal,[3.3] drupal7: Multiple Vulnerabilities (no CVE),Alicha CH,"",03/14/2016 11:39 AM,Security,3.3.2,03/08/2016,"","","",100,03/08/2016 11:40 AM,03/14/2016 11:39 AM,"",
5238,Alpine Linux,Bug,5237,Closed,Normal,[3.4] drupal7: Multiple Vulnerabilities (no CVE),Alicha CH,"",03/14/2016 11:39 AM,Security,3.4.0,03/08/2016,"","","",100,03/08/2016 11:39 AM,03/14/2016 11:39 AM,"",
5237,Alpine Linux,Bug,"",Closed,Normal,drupal7: Multiple Vulnerabilities (no CVE),Alicha CH,"",03/14/2016 11:39 AM,Security,"",03/08/2016,"","",0.00,100,03/08/2016 11:39 AM,03/14/2016 11:39 AM,"",
5236,Alpine Linux,Bug,5231,Resolved,Normal,"[3.0] jasper: Security issues (CVE-2016-1577, CVE-2016-2089, CVE-2016-2116)",Alicha CH,Natanael Copa,03/14/2016 11:41 AM,"",3.0.7,03/08/2016,"","","",100,03/08/2016 11:02 AM,"","",
5235,Alpine Linux,Bug,5231,Closed,Normal,"[3.1] jasper: Security issues (CVE-2016-1577, CVE-2016-2089, CVE-2016-2116)",Alicha CH,Natanael Copa,03/14/2016 11:41 AM,Security,3.1.5,03/08/2016,"","","",100,03/08/2016 11:01 AM,03/14/2016 11:41 AM,"",
5234,Alpine Linux,Bug,5233,Closed,Normal,"[3.2] jasper: Security issues (CVE-2016-1577, CVE-2016-2089, CVE-2016-2116)",Alicha CH,Natanael Copa,03/14/2016 11:41 AM,Security,3.2.4,03/08/2016,"","","",100,03/08/2016 10:58 AM,03/14/2016 11:41 AM,"",
5233,Alpine Linux,Bug,5231,Closed,Normal,"[3.3] jasper: Security issues (CVE-2016-1577, CVE-2016-2089, CVE-2016-2116)",Alicha CH,Natanael Copa,03/14/2016 11:41 AM,Security,3.3.2,03/08/2016,"","",0.00,100,03/08/2016 10:58 AM,03/14/2016 11:41 AM,"",
5232,Alpine Linux,Bug,5231,Closed,Normal,"[3.4] jasper: Security issues (CVE-2016-1577, CVE-2016-2089, CVE-2016-2116)",Alicha CH,Natanael Copa,03/14/2016 11:41 AM,Security,3.4.0,03/08/2016,"","","",100,03/08/2016 10:57 AM,03/14/2016 11:41 AM,"",
5231,Alpine Linux,Bug,"",Closed,Normal,"jasper: Security issues (CVE-2016-1577, CVE-2016-2089, CVE-2016-2116)",Alicha CH,Natanael Copa,03/14/2016 11:41 AM,Security,"",03/08/2016,"","",0.00,100,03/08/2016 10:56 AM,03/14/2016 11:41 AM,"",
5230,Alpine Linux,Bug,"",New,Normal,httpd segfault,Nindustries Wochsa,"",03/25/2016 09:40 AM,"","",03/08/2016,"","","",0,03/08/2016 10:52 AM,"","",
5229,Alpine Linux,Bug,"",Resolved,High,Squid 3.5.15 importatn bug fix missing,Eliezer Croitoru,Natanael Copa,03/08/2016 10:10 AM,Security,"",03/07/2016,"","","",100,03/07/2016 11:46 PM,"","",
5228,Alpine Linux,Bug,5225,Closed,Normal,"[3.1] wireshark: Multiple issues (CVE-2016-2521, CVE-2016-2523, CVE-2016-2530, CVE-2016-2531, CVE-2016-2532)",Alicha CH,Natanael Copa,04/12/2016 02:09 PM,Security,3.1.5,03/07/2016,"","","",100,03/07/2016 11:55 AM,04/12/2016 02:09 PM,"",
5227,Alpine Linux,Bug,5225,Closed,Normal,"[3.2] wireshark: Multiple issues (CVE-2016-2521, CVE-2016-2523, CVE-2016-2530, CVE-2016-2531,  CVE-2016-2532)",Alicha CH,Natanael Copa,04/12/2016 02:09 PM,Security,3.2.4,03/07/2016,"","","",100,03/07/2016 11:52 AM,04/12/2016 02:09 PM,"",
5226,Alpine Linux,Bug,5225,Closed,Normal,"[3.3] wireshark: Multiple issues (CVE-2015-2529, CVE-2016-2521, CVE-2016-2522, CVE-2016-2523, CVE-2016-2524, CVE-2016-2525, CVE-2016-2526, CVE-2016-2527, CVE-2016-2528, CVE-2016-2530, CVE-2016-2531, CVE-2016-2532)",Alicha CH,Natanael Copa,04/12/2016 02:09 PM,Security,3.3.2,03/07/2016,"","","",100,03/07/2016 11:50 AM,04/12/2016 02:09 PM,"",
5225,Alpine Linux,Bug,"",Closed,Normal,"wireshark: Multiple issues (CVE-2015-2529, CVE-2016-2521, CVE-2016-2522, CVE-2016-2523, CVE-2016-2524, CVE-2016-2525, CVE-2016-2526, CVE-2016-2527, CVE-2016-2528, CVE-2016-2530, CVE-2016-2531, CVE-2016-2532)",Alicha CH,Natanael Copa,04/12/2016 02:09 PM,Security,"",03/07/2016,"","",0.00,100,03/07/2016 11:48 AM,04/12/2016 02:09 PM,"",
5224,Alpine Linux,Bug,5221,Closed,Normal,[3.1] wireshark: Multiple vulnerabilities (various CVEs),Alicha CH,Natanael Copa,04/12/2016 02:13 PM,Security,3.1.5,03/07/2016,"","","",100,03/07/2016 11:15 AM,04/12/2016 02:13 PM,"",
5223,Alpine Linux,Bug,5221,Closed,Normal,[3.2] wireshark: Multiple vulnerabilities (various CVEs),Alicha CH,Natanael Copa,04/12/2016 02:13 PM,Security,3.2.4,03/07/2016,"","","",100,03/07/2016 11:12 AM,04/12/2016 02:13 PM,"",
5222,Alpine Linux,Bug,5221,Closed,Normal,[3.3] wireshark: Multiple vulnerabilities (various CVEs),Alicha CH,Natanael Copa,04/12/2016 02:13 PM,Security,3.3.2,03/07/2016,"","","",100,03/07/2016 11:10 AM,04/12/2016 02:13 PM,"",
5221,Alpine Linux,Bug,"",Closed,Normal,wireshark: Multiple vulnerabilities (various CVEs),Alicha CH,Natanael Copa,04/12/2016 02:13 PM,Security,"",03/07/2016,"","",0.00,100,03/07/2016 11:07 AM,04/12/2016 02:13 PM,"",
5219,Alpine Linux,Bug,"",New,Normal,Unable to translate PyPy with Python 2.7.11 from Linux Alpine repository,Omer Katz,Natanael Copa,03/24/2016 08:20 AM,Aports,3.3.4,03/03/2016,"","","",0,03/03/2016 09:35 AM,"","Related to #5038, Related to #5264",3.4.0
5218,Alpine Linux,Bug,"",Resolved,Normal,leveldb abi:cxx11 / std::__cxx11 undefined references ,John Coyle,"",03/09/2016 06:52 PM,"","",03/02/2016,"","","",100,03/02/2016 07:07 PM,"","",3.3.1
5211,Alpine Linux,Bug,"",Resolved,Normal,nodejs ARMv6 build seem to have v8 built for ARMv7,Jimmy Shimizu,Timo Teräs,03/11/2016 06:12 AM,"","",03/01/2016,"","","",0,03/01/2016 09:35 PM,"","",3.3.2
5210,Alpine Linux,Bug,5206,Closed,Normal,"[3.0] openssl: Multiple vulnerabilities (CVE-2016-0702, CVE-2016-0799, CVE-2016-0797, CVE-2016-0798, CVE-2016-0705, CVE-2016-0800)",Alicha CH,Timo Teräs,03/02/2016 09:07 AM,Security,3.0.7,03/01/2016,"","","",100,03/01/2016 03:01 PM,03/02/2016 09:07 AM,"",
5209,Alpine Linux,Bug,5206,Closed,Normal,"[3.1] openssl: Multiple vulnerabilities (CVE-2016-0702, CVE-2016-0799, CVE-2016-0797, CVE-2016-0798, CVE-2016-0705, CVE-2016-0800)",Alicha CH,Timo Teräs,03/02/2016 09:07 AM,Security,3.1.5,03/01/2016,"","","",100,03/01/2016 03:01 PM,03/02/2016 09:07 AM,"",
5208,Alpine Linux,Bug,5206,Closed,Normal,"[3.2] openssl: Multiple vulnerabilities (CVE-2016-0702, CVE-2016-0799, CVE-2016-0797, CVE-2016-0798, CVE-2016-0705, CVE-2016-0800)",Alicha CH,Timo Teräs,03/02/2016 09:07 AM,Security,3.2.4,03/01/2016,"","","",100,03/01/2016 03:00 PM,03/02/2016 09:07 AM,"",
